tweet_id	tweet_text	class_label	text_length
1225091788978954240	الحكومة الانتقالية تحرص على استقرار البلاد و رضاء الشعب بس تحتاج فرصة أكبر لاثبات ذلك و نعلم ان العلاقات القطرية الاسرائيلية بتدخلها فى الموضوع يُعنى اسقاط السودان و شعبه و حكومته. #السودان_والتطب_مع_إسرائيل #الشودان @YousraElbagir	No	257
1225092962885021696	بما أنه لسبع وعشرون عاما بوزارة الخارجية، فهذا بالضرورة ذو ايدلوجية كيزانية بالتالي فـ #لقاء_البرهان_ونتنياهو لانيه بحد ذاته فكم هي اللقاءات التي تمت في تلك الفترة.. ما يؤكده خطاب الاستقالة جملة "الكيان الصهيوني" وهذا وإن دل إنما يدل على ممانعة التطب، وليس تجاوز الوثيقة.	No	300
1225093743008735232	عبدالواحد محمد نور: يجب على السودانيين أن يثقوا بذاتهم ويحددوا أولياتهم. #السودان مواجهة بلائحة الإرهاب وتحديات اقتصادية وإن لم تحل لن ينصلح الحال، وأنا لو كنت بالسلطة لتحالفت مع الشيطان بشرط أن يكون #السودان أولاً. #البرهان_نتنياهو	No	256
1225095022711836672	@MJumeh يا محمد جميح انت وزملاك المرتزقة المطبلين لتحالف العدوان والخونة من قادتكم من باعو الوطن أمس البرهان ونتنياهو فضحوكم قال البرهان ان السودان أرسلت عشرات آلاف من جنودها إلى اليمن قتل منهم 80% ويطالب نتنياهو الوفاء برفع العقوبات والحصار نتنياهو شكر النتن برهان استمراره باليمن	No	305
1225095061966290688	لا أستبعد أن خطوة التطب مع اسرائيل هى خطوة مدبرة ومدروسه حتي قبل استلام الحكومة الانتقالية مهامها لقد باعت قحت الثورة السودانيه للانقلابيين وقبضت الثمن #سودانيون_ضد_التطب	No	174
1225095755029008384	القوات المسلحة تؤمن على نتائج لقاء البرهان ونتنياهو عقد ظهر اليوم اجتماع القيادة العامة لقادة القوات المسلحة وأمن على نتائج زيارة القائد العام ليوغندا ومخرجاته بما يحقق المصلحة العليا للأمن الوطني والسودان.. #تحديات_الفتره_الانتقاليه #عام_ثوره_ديسمبر_الاول #السودان_احلال_السلام	Yes	302
1225097024334368768	اي حاجهملها البرهان قال عشان المواطن طيب هل قتل المعتصمين في مصلحه المواطن هل استباحه المدن في مصلحه المواطن هل اغتصاب النساء في مصلحه المواطن. قد تكون هذه النقاط قاسم مشترك بينك وبين نتنياهو.. الاجرام يجري في دمكم #لقاء_البرهان_ونتنياهو	No	240
1225097715962597120	#السودان_والتطب_مع_اسرائيل البرهان لوهله احس بأنه خارق لانه ظن ان أحدا لنلم ما دار بينه وبين الكيان الصهيوني وانه قد ضمن جنته وبقاءه على عرش السودان للابد. ثم تفاجأ ان الكيان الصهيوني قل لعب به ليدك الثوره ويزرع الخلاف بين المجلس السيادي والسلطه التنفيذيه. ارجو ان يفهم الدرس	No	304
1225099121205354496	د. عبدالله تورشين: قوى ( قحت ) فشلت فشلاً ذراً وهي غير جادة في وحدة الدولة السودانية وإحقاق السلام، وتعاني من الإنقسام ، وخطوة #البرهان الأخيرة لن تصمد فإما أن تكون الغلبة له ومن يتحالف معه من ( قحت) أو الغلبة للشارع الذي باتي أن (قحت) ليست بقدر التحدي . #البرهان_نتنياهو	No	300
1225099529403490304	ان مايحدث فى السودان والعالم الاسلامي هو ابتلاء عظيم ليمحص الله قلوب الذين أمنوا ويميز الخبيث من الطيب ولنعلم جما أن الأرض سيرثها الصالحون #سودانيون_ضد_التطب	No	161
1225099566866976768	@AJABreaking السلام و التطب بين السودان دولة إسرائيل قادم .	No	85
1225099765488267264	لاصحاب العقول ... هل تذكرون الضجة عندما زار القدس شخص غريب شبه مجهول يقال إنه سعودي! . هل ترون اليوم ردة فعل لدى عرب #اردوغان ومرتزقة جزيرة #قطر وعرب اسرائيل ضد السودان بمناسبة لقاء البرهان ونتنياهو؟ وقبلها قابوس ونتنياهو ؟ هؤلاء أزمتهم النفسية مع السعودية فقط.	No	263
1225101384162430720	كما قال الأستاذ محمد عبدلسلام النظام السوداني جاء يدافع عن الكعبة في اليمن وراح ينبطح تحت اقدام نتنياهو في أوغندا ويقدم له التنازلات المخزية، والنخبة السودانية لم تجرؤ على الادانة وفقط اعترضت على الإجراءات وعدم إبلاغها! سقوط مدوي. #السودان #السودان_يطبع_مع_اسرائيل	No	264
1225102497792040704	استقالة مدير ادارة السياسة الخارجية في المجلس السيادي احتجاجا علي لقاء البرهان ونتنياهو	Yes	111
1225102737488171008	ليبيا والجزائر هم العقبه الوحيده امام الكيان الصهيوني للسيطره علي شمال افريقيا و بدخول السودان علي خط التطب وقبلها مصر واثيوبيا اصبح حوض النيل تحت تصرفهم و لم يبقا الي حوض المتوسط بعد ان اصبحت تونس مخترقه من جم الجوانب وتقارب المغربي الصهيوني	No	246
1225103131090001920	والله لا اعلم لماذا هذه الضجة حول لقاء نتنياهو مع المدعو البرهان ، كل يوم نسمع عن لقاء سري وعلني بين نتنياهو و سمو البعير ( الامير ) وصافح سيادة التعيس ( الرئيس ) وبعث برسالة لجلالة العلك ( الملك ) فلاعتب على ذيل هؤلاء ان التقى بنتنياهو . #البرهان_نتنياهو	No	255
1225104984062210048	ثانيا، منطق فطير سطحي يقول (الدول الطبعت إستفادت شنو)؟ مبدئيا وكانه اسرائيل لا تملك علاقات إلا مع تشاد وارتريا وجنوب السودان! مال السودان بيهم استفادوا شنو؟ التطب "قرار سيادي سوداني" يخضع لتقييم مصالح سودانيه خالصة وبس. يتبع #السودان_والتطب_مع_اسرائيل	No	255
1225104986486472704	احترم اراء كل السودانيين فقرار التطب من عدمه شأن داخلي يفتي فيه الشعب السوداني وحده ولا يملك اي مخلوق آخر الحق في الافتاء في هذا الشأن. أين العرب من محارق دارفور؟ الجنوب؟ تشريد ونزوح؟ احتلال حلايب بغدر؟ الثورة السودانيه؟ ضرب مصنع الشفاء؟ اليرموك؟ #السودان_والتطب_مع_اسرائيل	No	277
